,type,id,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.is_promo,attributes.line_score,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id
110,projection,1128382,2023-03-07T14:33:00-05:00,,WAS,,,,False,13.5,Single Stat,57,True,2023-03-07T19:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:35:51-05:00,,league,7,new_player,62515,projection_type,2,stat_type,243
111,projection,1128352,2023-03-07T14:27:00-05:00,,WAS,,,,False,9.5,Single Stat,57,True,2023-03-07T19:10:00-05:00,Points,pre_game,,2023-03-07T14:29:07-05:00,,league,7,new_player,62515,projection_type,2,stat_type,19
112,projection,1128386,2023-03-07T14:33:00-05:00,,WAS,,,,False,11.5,Single Stat,57,True,2023-03-07T19:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:48:13-05:00,,league,7,new_player,62515,projection_type,2,stat_type,244
113,projection,1127413,2023-03-07T10:00:00-05:00,,PHI,,,,False,0.5,Single Stat,100,True,2023-03-07T19:40:00-05:00,Blocked Shots,pre_game,,2023-03-07T10:17:21-05:00,,league,7,new_player,25419,projection_type,2,stat_type,21
114,projection,1127123,2023-03-07T04:34:00-05:00,,PHI,,,,False,30.5,Single Stat,100,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T05:46:45-05:00,,league,7,new_player,25419,projection_type,2,stat_type,244
115,projection,1127119,2023-03-07T04:33:00-05:00,,PHI,,,,False,35.5,Single Stat,100,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T04:36:04-05:00,,league,7,new_player,25419,projection_type,2,stat_type,106
116,projection,1127122,2023-03-07T04:33:00-05:00,,PHI,,,,False,31.5,Single Stat,100,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:08:32-05:00,,league,7,new_player,25419,projection_type,2,stat_type,243
117,projection,1127118,2023-03-07T04:31:00-05:00,,PHI,,,,False,2.5,Single Stat,100,True,2023-03-07T19:40:00-05:00,3-PT Made,pre_game,,2023-03-07T04:36:31-05:00,,league,7,new_player,25419,projection_type,2,stat_type,31
118,projection,1127411,2023-03-07T10:00:00-05:00,,PHI,,,,False,9.0,Single Stat,100,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T10:22:19-05:00,,league,7,new_player,25419,projection_type,2,stat_type,245
119,projection,1127117,2023-03-07T04:31:00-05:00,,PHI,,,,False,4.0,Single Stat,100,True,2023-03-07T19:40:00-05:00,Assists,pre_game,,2023-03-07T04:35:01-05:00,,league,7,new_player,25419,projection_type,2,stat_type,20
120,projection,1127406,2023-03-07T10:00:00-05:00,,PHI,,,,False,26.0,Single Stat,100,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T14:10:22-05:00,,league,7,new_player,25419,projection_type,2,stat_type,19
121,projection,1127116,2023-03-07T04:30:00-05:00,,PHI,,,,False,5.0,Single Stat,100,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T04:35:32-05:00,,league,7,new_player,25419,projection_type,2,stat_type,22
122,projection,1127408,2023-03-07T10:00:00-05:00,,PHI,,,,False,41.5,Fantasy Score,100,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:14:32-05:00,,league,7,new_player,25419,projection_type,1,stat_type,14
123,projection,1127414,2023-03-07T10:00:00-05:00,,PHI,,,,False,1.5,Single Stat,100,True,2023-03-07T19:40:00-05:00,Steals,pre_game,,2023-03-07T10:17:38-05:00,,league,7,new_player,25419,projection_type,2,stat_type,23
124,projection,1128442,2023-03-07T14:45:00-05:00,,MIN,,,,False,11.0,Single Stat,101,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T14:45:56-05:00,,league,7,new_player,1732,projection_type,2,stat_type,22
125,projection,1128527,2023-03-07T14:56:00-05:00,,MIN,,,,False,56.0,Fantasy Score,101,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:31:52-05:00,,league,7,new_player,1732,projection_type,1,stat_type,14
126,projection,1128453,2023-03-07T14:47:00-05:00,,MIN,,,,False,48.5,Single Stat,101,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:48:27-05:00,,league,7,new_player,1732,projection_type,2,stat_type,106
127,projection,1128130,2023-03-07T10:40:00-05:00,,MIN,,,,False,32.5,Single Stat,101,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T14:27:40-05:00,,league,7,new_player,1732,projection_type,2,stat_type,19
128,projection,1128439,2023-03-07T14:44:00-05:00,,MIN,,,,False,4.0,Single Stat,101,True,2023-03-07T19:40:00-05:00,Assists,pre_game,,2023-03-07T14:45:21-05:00,,league,7,new_player,1732,projection_type,2,stat_type,20
129,projection,1128475,2023-03-07T14:49:00-05:00,,MIN,,,,False,43.5,Single Stat,101,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:50:36-05:00,,league,7,new_player,1732,projection_type,2,stat_type,243
130,projection,1128490,2023-03-07T14:52:00-05:00,,MIN,,,,False,15.5,Single Stat,101,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:56:31-05:00,,league,7,new_player,1732,projection_type,2,stat_type,245
131,projection,1128483,2023-03-07T14:51:00-05:00,,MIN,,,,False,36.5,Single Stat,101,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:55:17-05:00,,league,7,new_player,1732,projection_type,2,stat_type,244
132,projection,1128528,2023-03-07T14:56:00-05:00,,PHI,,,,False,33.5,Fantasy Score,102,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:23:29-05:00,,league,7,new_player,87384,projection_type,1,stat_type,14
133,projection,1128495,2023-03-07T14:52:00-05:00,,PHI,,,,False,0.5,Single Stat,102,True,2023-03-07T19:40:00-05:00,Steals,pre_game,,2023-03-07T14:53:33-05:00,,league,7,new_player,87384,projection_type,2,stat_type,23
134,projection,1128454,2023-03-07T14:47:00-05:00,,PHI,,,,False,26.5,Single Stat,102,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T16:50:50-05:00,,league,7,new_player,87384,projection_type,2,stat_type,106
135,projection,1128131,2023-03-07T12:00:00-05:00,,PHI,,,,False,14.0,Single Stat,102,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T16:50:24-05:00,,league,7,new_player,87384,projection_type,2,stat_type,19
136,projection,1128491,2023-03-07T14:52:00-05:00,,PHI,,,,False,12.5,Single Stat,102,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:53:22-05:00,,league,7,new_player,87384,projection_type,2,stat_type,245
137,projection,1128484,2023-03-07T14:51:00-05:00,,PHI,,,,False,14.5,Single Stat,102,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:54:19-05:00,,league,7,new_player,87384,projection_type,2,stat_type,244
138,projection,1128476,2023-03-07T14:49:00-05:00,,PHI,,,,False,25.5,Single Stat,102,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T16:50:50-05:00,,league,7,new_player,87384,projection_type,2,stat_type,243
139,projection,1128429,2023-03-07T14:43:00-05:00,,PHI,,,,False,11.5,Single Stat,102,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T16:49:16-05:00,,league,7,new_player,87384,projection_type,2,stat_type,22
140,projection,1128492,2023-03-07T14:52:00-05:00,,PHI,,,,False,8.5,Single Stat,104,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:56:25-05:00,,league,7,new_player,96481,projection_type,2,stat_type,245
141,projection,1128477,2023-03-07T14:49:00-05:00,,PHI,,,,False,14.5,Single Stat,104,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:56:28-05:00,,league,7,new_player,96481,projection_type,2,stat_type,243
142,projection,1128486,2023-03-07T14:51:00-05:00,,PHI,,,,False,17.5,Single Stat,104,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T15:03:06-05:00,,league,7,new_player,96481,projection_type,2,stat_type,244
143,projection,1128529,2023-03-07T14:56:00-05:00,,PHI,,,,False,25.5,Fantasy Score,104,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T14:57:02-05:00,,league,7,new_player,96481,projection_type,1,stat_type,14
144,projection,1128455,2023-03-07T14:47:00-05:00,,PHI,,,,False,20.5,Single Stat,104,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:48:15-05:00,,league,7,new_player,96481,projection_type,2,stat_type,106
145,projection,1128440,2023-03-07T14:44:00-05:00,,PHI,,,,False,5.5,Single Stat,104,True,2023-03-07T19:40:00-05:00,Assists,pre_game,,2023-03-07T14:46:43-05:00,,league,7,new_player,96481,projection_type,2,stat_type,20
146,projection,1128132,2023-03-07T12:00:00-05:00,,PHI,,,,False,11.5,Single Stat,104,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T12:54:07-05:00,,league,7,new_player,96481,projection_type,2,stat_type,19
147,projection,1128493,2023-03-07T14:52:00-05:00,,PHI,,,,False,10.0,Single Stat,106,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T14:53:51-05:00,,league,7,new_player,87590,projection_type,2,stat_type,245
148,projection,1128444,2023-03-07T14:47:00-05:00,,PHI,,,,False,0.5,Single Stat,106,True,2023-03-07T19:40:00-05:00,3-PT Made,pre_game,,2023-03-07T14:48:18-05:00,,league,7,new_player,87590,projection_type,2,stat_type,31
149,projection,1128456,2023-03-07T14:47:00-05:00,,PHI,,,,False,20.5,Single Stat,106,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:49:29-05:00,,league,7,new_player,87590,projection_type,2,stat_type,106
150,projection,1128478,2023-03-07T14:49:00-05:00,,PHI,,,,False,16.5,Single Stat,106,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:53:46-05:00,,league,7,new_player,87590,projection_type,2,stat_type,243
151,projection,1128487,2023-03-07T14:51:00-05:00,,PHI,,,,False,15.5,Single Stat,106,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T14:59:35-05:00,,league,7,new_player,87590,projection_type,2,stat_type,244
152,projection,1128430,2023-03-07T14:43:00-05:00,,PHI,,,,False,5.5,Single Stat,106,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T14:44:05-05:00,,league,7,new_player,87590,projection_type,2,stat_type,22
153,projection,1128133,2023-03-07T12:00:00-05:00,,PHI,,,,False,10.5,Single Stat,106,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T12:53:34-05:00,,league,7,new_player,87590,projection_type,2,stat_type,19
154,projection,1128441,2023-03-07T14:44:00-05:00,,PHI,,,,False,4.0,Single Stat,106,True,2023-03-07T19:40:00-05:00,Assists,pre_game,,2023-03-07T14:44:54-05:00,,league,7,new_player,87590,projection_type,2,stat_type,20
155,projection,1128530,2023-03-07T14:56:00-05:00,,PHI,,,,False,27.5,Fantasy Score,106,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T14:57:18-05:00,,league,7,new_player,87590,projection_type,1,stat_type,14
156,projection,1128531,2023-03-07T14:56:00-05:00,,PHI,,,,False,22.5,Fantasy Score,108,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:22:43-05:00,,league,7,new_player,25445,projection_type,1,stat_type,14
157,projection,1128489,2023-03-07T14:51:00-05:00,,PHI,,,,False,13.5,Single Stat,108,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T15:10:47-05:00,,league,7,new_player,25445,projection_type,2,stat_type,244
158,projection,1128479,2023-03-07T14:49:00-05:00,,PHI,,,,False,15.5,Single Stat,108,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T14:50:39-05:00,,league,7,new_player,25445,projection_type,2,stat_type,243
159,projection,1128457,2023-03-07T14:47:00-05:00,,PHI,,,,False,18.5,Single Stat,108,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T14:50:09-05:00,,league,7,new_player,25445,projection_type,2,stat_type,106
160,projection,1128134,2023-03-07T12:00:00-05:00,,PHI,,,,False,11.5,Single Stat,108,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T12:53:10-05:00,,league,7,new_player,25445,projection_type,2,stat_type,19
161,projection,1128431,2023-03-07T14:43:00-05:00,,PHI,,,,False,4.0,Single Stat,108,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T14:45:32-05:00,,league,7,new_player,25445,projection_type,2,stat_type,22
162,projection,1128496,2023-03-07T14:52:00-05:00,,PHI,,,,False,0.5,Single Stat,108,True,2023-03-07T19:40:00-05:00,Steals,pre_game,,2023-03-07T14:54:03-05:00,,league,7,new_player,25445,projection_type,2,stat_type,23
163,projection,1128212,2023-03-07T12:50:00-05:00,,PHI,,,,False,3.5,Single Stat,125,True,2023-03-07T19:40:00-05:00,Free Throws Made,pre_game,,2023-03-07T13:38:50-05:00,,league,7,new_player,25419,projection_type,2,stat_type,68
164,projection,1128576,2023-03-07T05:34:00-05:00,,MIN,,,,False,9.5,Single Stat,125,True,2023-03-07T19:30:00-05:00,Free Throws Made,pre_game,,2023-03-07T15:21:36-05:00,,league,7,new_player,1732,projection_type,2,stat_type,68
165,projection,1128213,2023-03-07T12:50:00-05:00,,PHI,,,,False,3.0,Single Stat,126,True,2023-03-07T19:40:00-05:00,Free Throws Made,pre_game,,2023-03-07T13:38:24-05:00,,league,7,new_player,87384,projection_type,2,stat_type,68
166,projection,1128214,2023-03-07T12:50:00-05:00,,PHI,,,,False,1.5,Single Stat,127,True,2023-03-07T19:40:00-05:00,Free Throws Made,pre_game,,2023-03-07T13:39:09-05:00,,league,7,new_player,87590,projection_type,2,stat_type,68
167,projection,1126455,2023-03-06T22:10:00-05:00,,NYK,,,,False,9.5,Single Stat,150,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-06T22:15:17-05:00,,league,7,new_player,25040,projection_type,2,stat_type,245
168,projection,1126389,2023-03-06T22:10:00-05:00,,NYK,,,,False,4.0,Single Stat,150,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T09:47:10-05:00,,league,7,new_player,25040,projection_type,2,stat_type,22
169,projection,1126400,2023-03-06T22:10:00-05:00,,NYK,,,,False,24.5,Single Stat,150,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T22:11:36-05:00,,league,7,new_player,25040,projection_type,2,stat_type,106
170,projection,1126428,2023-03-06T22:10:00-05:00,,NYK,,,,False,20.5,Single Stat,150,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-06T22:45:06-05:00,,league,7,new_player,25040,projection_type,2,stat_type,244
171,projection,1126348,2023-03-06T22:10:00-05:00,,NYK,,,,False,15.5,Single Stat,150,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-06T22:11:19-05:00,,league,7,new_player,25040,projection_type,2,stat_type,19
172,projection,1127479,2023-03-07T10:00:00-05:00,,NYK,,,,False,4.5,Single Stat,150,True,2023-03-07T19:40:00-05:00,Assists,pre_game,,2023-03-07T10:49:57-05:00,,league,7,new_player,25040,projection_type,2,stat_type,20
173,projection,1127444,2023-03-07T10:00:00-05:00,,NYK,,,,False,29.0,Fantasy Score,150,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:40:27-05:00,,league,7,new_player,25040,projection_type,1,stat_type,14
174,projection,1126421,2023-03-06T22:10:00-05:00,,NYK,,,,False,19.5,Single Stat,150,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-06T22:19:34-05:00,,league,7,new_player,25040,projection_type,2,stat_type,243
175,projection,1126429,2023-03-06T22:10:00-05:00,,CHA,,,,False,32.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-06T22:22:07-05:00,,league,7,new_player,57489,projection_type,2,stat_type,244
176,projection,1126456,2023-03-06T22:10:00-05:00,,CHA,,,,False,15.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-06T22:20:30-05:00,,league,7,new_player,57489,projection_type,2,stat_type,245
177,projection,1127492,2023-03-07T10:00:00-05:00,,CHA,,,,False,3.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,3-PT Made,pre_game,,2023-03-07T10:48:12-05:00,,league,7,new_player,57489,projection_type,2,stat_type,31
178,projection,1126398,2023-03-06T22:10:00-05:00,,CHA,,,,False,2.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Turnovers,pre_game,,2023-03-06T22:15:19-05:00,,league,7,new_player,57489,projection_type,2,stat_type,24
179,projection,1127471,2023-03-07T10:00:00-05:00,,CHA,,,,False,0.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Steals,pre_game,,2023-03-07T10:40:09-05:00,,league,7,new_player,57489,projection_type,2,stat_type,23
180,projection,1126390,2023-03-06T22:10:00-05:00,,CHA,,,,False,10.0,Single Stat,151,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-06T22:12:42-05:00,,league,7,new_player,57489,projection_type,2,stat_type,22
181,projection,1126349,2023-03-06T22:10:00-05:00,,CHA,,,,False,27.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-06T22:11:43-05:00,,league,7,new_player,57489,projection_type,2,stat_type,19
182,projection,1127445,2023-03-07T10:00:00-05:00,,CHA,,,,False,46.0,Fantasy Score,151,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:35:59-05:00,,league,7,new_player,57489,projection_type,1,stat_type,14
183,projection,1126401,2023-03-06T22:10:00-05:00,,CHA,,,,False,42.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T22:13:05-05:00,,league,7,new_player,57489,projection_type,2,stat_type,106
184,projection,1126422,2023-03-06T22:10:00-05:00,,CHA,,,,False,37.5,Single Stat,151,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-06T22:16:24-05:00,,league,7,new_player,57489,projection_type,2,stat_type,243
185,projection,1127446,2023-03-07T10:00:00-05:00,,NYK,,,,False,34.5,Fantasy Score,152,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:39:26-05:00,,league,7,new_player,55476,projection_type,1,stat_type,14
186,projection,1126430,2023-03-06T22:10:00-05:00,,NYK,,,,False,23.5,Single Stat,152,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-06T22:19:04-05:00,,league,7,new_player,55476,projection_type,2,stat_type,244
187,projection,1126423,2023-03-06T22:10:00-05:00,,NYK,,,,False,28.5,Single Stat,152,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-06T22:18:06-05:00,,league,7,new_player,55476,projection_type,2,stat_type,243
188,projection,1127495,2023-03-07T10:00:00-05:00,,NYK,,,,False,8.0,Single Stat,152,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T10:50:56-05:00,,league,7,new_player,55476,projection_type,2,stat_type,245
189,projection,1126397,2023-03-06T22:10:00-05:00,,NYK,,,,False,2.5,Single Stat,152,True,2023-03-07T19:40:00-05:00,3-PT Made,pre_game,,2023-03-06T22:12:53-05:00,,league,7,new_player,55476,projection_type,2,stat_type,31
190,projection,1126402,2023-03-06T22:10:00-05:00,,NYK,,,,False,29.5,Single Stat,152,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T22:17:46-05:00,,league,7,new_player,55476,projection_type,2,stat_type,106
191,projection,1126350,2023-03-06T22:10:00-05:00,,NYK,,,,False,21.5,Single Stat,152,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-06T22:11:19-05:00,,league,7,new_player,55476,projection_type,2,stat_type,19
192,projection,1126391,2023-03-06T22:10:00-05:00,,NYK,,,,False,6.0,Single Stat,152,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T09:51:25-05:00,,league,7,new_player,55476,projection_type,2,stat_type,22
193,projection,1127447,2023-03-07T10:00:00-05:00,,CHA,,,,False,32.5,Fantasy Score,153,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:37:15-05:00,,league,7,new_player,55371,projection_type,1,stat_type,14
194,projection,1126424,2023-03-06T22:10:00-05:00,,NYK,,,,False,19.5,Single Stat,153,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-06T22:11:19-05:00,,league,7,new_player,79858,projection_type,2,stat_type,243
195,projection,1126457,2023-03-06T22:10:00-05:00,,NYK,,,,False,9.5,Single Stat,153,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-06T22:17:29-05:00,,league,7,new_player,79858,projection_type,2,stat_type,245
196,projection,1126403,2023-03-06T22:10:00-05:00,,NYK,,,,False,20.5,Single Stat,153,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T22:12:14-05:00,,league,7,new_player,79858,projection_type,2,stat_type,106
197,projection,1126351,2023-03-06T22:10:00-05:00,,NYK,,,,False,10.5,Single Stat,153,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-06T22:11:49-05:00,,league,7,new_player,79858,projection_type,2,stat_type,19
198,projection,1126392,2023-03-06T22:10:00-05:00,,NYK,,,,False,8.5,Single Stat,153,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-06T22:12:13-05:00,,league,7,new_player,79858,projection_type,2,stat_type,22
199,projection,1126431,2023-03-06T22:10:00-05:00,,NYK,,,,False,11.5,Single Stat,153,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-06T22:29:52-05:00,,league,7,new_player,79858,projection_type,2,stat_type,244
200,projection,1126393,2023-03-06T22:10:00-05:00,,CHA,,,,False,11.5,Single Stat,154,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-06T22:14:43-05:00,,league,7,new_player,55371,projection_type,2,stat_type,22
201,projection,1126404,2023-03-06T22:10:00-05:00,,CHA,,,,False,22.5,Single Stat,154,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T22:12:53-05:00,,league,7,new_player,55371,projection_type,2,stat_type,106
202,projection,1127448,2023-03-07T10:00:00-05:00,,NYK,,,,False,27.0,Fantasy Score,154,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T10:35:32-05:00,,league,7,new_player,79858,projection_type,1,stat_type,14
203,projection,1126432,2023-03-06T22:10:00-05:00,,CHA,,,,False,10.5,Single Stat,154,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-06T22:27:57-05:00,,league,7,new_player,55371,projection_type,2,stat_type,244
204,projection,1126425,2023-03-06T22:10:00-05:00,,CHA,,,,False,21.5,Single Stat,154,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-06T22:16:56-05:00,,league,7,new_player,55371,projection_type,2,stat_type,243
205,projection,1126352,2023-03-06T22:10:00-05:00,,CHA,,,,False,9.5,Single Stat,154,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T09:42:04-05:00,,league,7,new_player,55371,projection_type,2,stat_type,19
206,projection,1126458,2023-03-06T22:10:00-05:00,,CHA,,,,False,12.5,Single Stat,154,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-06T22:22:56-05:00,,league,7,new_player,55371,projection_type,2,stat_type,245
207,projection,1128729,2023-03-07T16:19:00-05:00,,CHA,,,,False,23.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-07T16:41:31-05:00,,league,7,new_player,54126,projection_type,2,stat_type,244
208,projection,1126394,2023-03-06T22:10:00-05:00,,NYK,,,,False,5.0,Single Stat,155,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-06T22:13:02-05:00,,league,7,new_player,54078,projection_type,2,stat_type,22
209,projection,1126399,2023-03-06T22:10:00-05:00,,NYK,,,,False,1.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Turnovers,pre_game,,2023-03-06T22:18:46-05:00,,league,7,new_player,54078,projection_type,2,stat_type,24
210,projection,1126461,2023-03-06T22:10:00-05:00,,NYK,,,,False,1.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Blks+Stls,pre_game,,2023-03-06T22:12:40-05:00,,league,7,new_player,54078,projection_type,2,stat_type,105
211,projection,1126405,2023-03-06T22:10:00-05:00,,NYK,,,,False,22.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-06T22:13:21-05:00,,league,7,new_player,54078,projection_type,2,stat_type,106
212,projection,1126459,2023-03-06T22:10:00-05:00,,NYK,,,,False,8.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-06T22:18:23-05:00,,league,7,new_player,54078,projection_type,2,stat_type,245
213,projection,1126426,2023-03-06T22:10:00-05:00,,NYK,,,,False,19.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-06T22:18:42-05:00,,league,7,new_player,54078,projection_type,2,stat_type,243
214,projection,1126433,2023-03-06T22:10:00-05:00,,NYK,,,,False,17.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Pts+Asts,pre_game,,2023-03-06T22:53:27-05:00,,league,7,new_player,54078,projection_type,2,stat_type,244
215,projection,1126353,2023-03-06T22:10:00-05:00,,NYK,,,,False,14.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-06T22:11:49-05:00,,league,7,new_player,54078,projection_type,2,stat_type,19
216,projection,1128728,2023-03-07T16:19:00-05:00,,CHA,,,,False,25.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Pts+Rebs,pre_game,,2023-03-07T16:25:04-05:00,,league,7,new_player,54126,projection_type,2,stat_type,243
217,projection,1128763,2023-03-07T16:20:00-05:00,,CHA,,,,False,30.5,Fantasy Score,155,True,2023-03-07T19:40:00-05:00,Fantasy Score,pre_game,,2023-03-07T16:21:59-05:00,,league,7,new_player,54126,projection_type,1,stat_type,14
218,projection,1128730,2023-03-07T16:19:00-05:00,,CHA,,,,False,7.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Rebs+Asts,pre_game,,2023-03-07T16:20:59-05:00,,league,7,new_player,54126,projection_type,2,stat_type,245
219,projection,1128704,2023-03-07T16:18:00-05:00,,CHA,,,,False,20.5,Single Stat,155,True,2023-03-07T19:40:00-05:00,Points,pre_game,,2023-03-07T16:19:14-05:00,,league,7,new_player,54126,projection_type,2,stat_type,19
220,projection,1128708,2023-03-07T16:18:00-05:00,,CHA,,,,False,5.0,Single Stat,155,True,2023-03-07T19:40:00-05:00,Rebounds,pre_game,,2023-03-07T16:21:37-05:00,,league,7,new_player,54126,projection_type,2,stat_type,22
